source_type,source_id,source_name,source_properties,relationship,relationship_properties,target_type,target_id,target_name,target_properties
"Company,comp_001,TechCorp Manufacturing GmbH,""{"
  last_measured: 2025-02-15,
  category: operational,
  threshold_yellow: 99.85,
  description: Percentage of successfully processed transactions,
  name: Transaction Success Rate,
  owner: CTO,
  threshold_red: 99.5
"}"""
"Product,prod_2_001,PayFlow API Platform,""{"
  id: prod_2_001,
  launch_date: 2020-09-01,
  lifecycle_stage: growth,
  revenue_contribution: 62.5,
  description: API-first payment processing platform for B2B transactions,
  name: PayFlow API Platform,
  product_type: product
"}"",PART_OF_VALUESTREAM,{},ValueStream,vs_2_001,Customer-to-Payment-Value,""{"
  id: vs_2_001,
  cycle_time: 9,
  description: End-to-end value stream from customer signup to first transaction,
  lead_time: 15,
  name: Customer-to-Payment-Value,
  value_added_percentage: 68.0
"}"""
"Product,prod_2_002,Fraud Detection AI,""{"
  id: prod_2_002,
  launch_date: 2024-02-15,
  lifecycle_stage: introduction,
  revenue_contribution: 18.3,
  description: Real-time AI-powered fraud detection and prevention system,
  name: Fraud Detection AI,
  product_type: product
"}"",CONSUMED_BY,{},Customer,cust_2_001,E-Commerce Giant GmbH,""{"
  id: cust_2_001,
  nps_score: 78,
  relationship_start: 2021-11-15,
  geography: Germany,
  revenue_contribution: 28.5,
  segment: B2B,
  strategic_importance: tier_a,
  name: E-Commerce Giant GmbH,
  lifetime_value: 4200000.0,
  type: key_account
"}"""
"Customer,cust_2_001,E-Commerce Giant GmbH,""{"
  id: cust_2_001,
  nps_score: 78,
  relationship_start: 2021-11-15,
  geography: Germany,
  revenue_contribution: 28.5,
  segment: B2B,
  strategic_importance: tier_a,
  name: E-Commerce Giant GmbH,
  lifetime_value: 4200000.0,
  type: key_account
"}"",LOCATED_IN,{},Market,mkt_2_001,European B2B Payment Solutions,""{"
  id: mkt_2_001,
  maturity: growing,
  geography: European Union,
  growth_rate: 18.5,
  name: European B2B Payment Solutions,
  size_eur: 45000000000.0
"}"""
"Customer,cust_2_002,Swiss Retail Federation,""{"
  id: cust_2_002,
  nps_score: 82,
  relationship_start: 2022-03-20,
  geography: Switzerland,
  revenue_contribution: 22.1,
  segment: B2B,
  strategic_importance: tier_a,
  name: Swiss Retail Federation,
  lifetime_value: 3100000.0,
  type: strategic_partner
"}"",LOCATED_IN,{},Market,mkt_2_001,European B2B Payment Solutions,""{"
  id: mkt_2_001,
  maturity: growing,
  geography: European Union,
  growth_rate: 18.5,
  name: European B2B Payment Solutions,
  size_eur: 45000000000.0
"}"""
"Customer,cust_2_003,Nordic Marketplace AB,""{"
  id: cust_2_003,
  nps_score: 71,
  relationship_start: 2023-07-10,
  geography: Sweden,
  revenue_contribution: 11.2,
  segment: B2B,
  strategic_importance: tier_b,
  name: Nordic Marketplace AB,
  lifetime_value: 850000.0,
  type: regular
"}"",LOCATED_IN,{},Market,mkt_2_001,European B2B Payment Solutions,""{"
  id: mkt_2_001,
  maturity: growing,
  geography: European Union,
  growth_rate: 18.5,
  name: European B2B Payment Solutions,
  size_eur: 45000000000.0
"}"""
"Process,proc_2_001,Payment Transaction Processing,""{"
  documented: true,
  id: proc_2_001,
  category: core,
  cycle_time: 2,
  maturity_level: 4,
  description: Real-time processing of payment transactions,
  process_type: transaction_processing,
  name: Payment Transaction Processing,
  digitalization_level: 95.0,
  error_rate: 0.08,
  automation_level: 92.0
"}"",MEASURED_BY,{},KPI,kpi_2_002,Transaction Success Rate,""{"
  measurement_frequency: daily,
  trend: stable,
  threshold_green: 99.95,
  target_value: 99.95,
  id: kpi_2_002,
  current_value: 99.92,
  unit: %,
  last_measured: 2025-02-15,
  category: operational,
  threshold_yellow: 99.85,
  description: Percentage of successfully processed transactions,
  name: Transaction Success Rate,
  owner: CTO,
  threshold_red: 99.5
"}"""
"Process,proc_2_001,Payment Transaction Processing,""{"
  documented: true,
  id: proc_2_001,
  category: core,
  cycle_time: 2,
  maturity_level: 4,
  description: Real-time processing of payment transactions,
  process_type: transaction_processing,
  name: Payment Transaction Processing,
  digitalization_level: 95.0,
  error_rate: 0.08,
  automation_level: 92.0
"}"",PART_OF_VALUESTREAM,{},ValueStream,vs_2_001,Customer-to-Payment-Value,""{"
  id: vs_2_001,
  cycle_time: 9,
  description: End-to-end value stream from customer signup to first transaction,
  lead_time: 15,
  name: Customer-to-Payment-Value,
  value_added_percentage: 68.0
"}"""
"Process,proc_2_001,Payment Transaction Processing,""{"
  documented: true,
  id: proc_2_001,
  category: core,
  cycle_time: 2,
  maturity_level: 4,
  description: Real-time processing of payment transactions,
  process_type: transaction_processing,
  name: Payment Transaction Processing,
  digitalization_level: 95.0,
  error_rate: 0.08,
  automation_level: 92.0
"}"",EXECUTED_BY,{},OrganizationalUnit,ou_2_001,Engineering,""{"
  id: ou_2_001,
  budget: 3500000.0,
  cost_center: CC-2100,
  employee_count: 42,
  name: Engineering,
  type: department
"}"""
"Process,proc_2_001,Payment Transaction Processing,""{"
  documented: true,
  id: proc_2_001,
  category: core,
  cycle_time: 2,
  maturity_level: 4,
  description: Real-time processing of payment transactions,
  process_type: transaction_processing,
  name: Payment Transaction Processing,
  digitalization_level: 95.0,
  error_rate: 0.08,
  automation_level: 92.0
"}"",USES,{},System,sys_2_001,Core Payment Engine,""{"
  id: sys_2_001,
  implementation_date: 2020-09-01,
  vendor: Internal,
  name: Core Payment Engine,
  user_count: 85,
  type: custom,
  integration_level: 100.0,
  version: 3.2.1
"}"""
"Process,proc_2_001,Payment Transaction Processing,""{"
  documented: true,
  id: proc_2_001,
  category: core,
  cycle_time: 2,
  maturity_level: 4,
  description: Real-time processing of payment transactions,
  process_type: transaction_processing,
  name: Payment Transaction Processing,
  digitalization_level: 95.0,
  error_rate: 0.08,
  automation_level: 92.0
"}"",REQUIRES_CAPABILITY,{},Capability,cap_2_001,API-First Architecture,""{"
  id: cap_2_001,
  gap_size: 0,
  development_priority: low,
  maturity_level: 5,
  description: Excellence in building scalable API infrastructure,
  target_maturity: 5,
  name: API-First Architecture,
  current_maturity: 5,
  is_competitive_advantage: true,
  type: technical
"}"""
"Process,proc_2_002,Customer Onboarding & KYC,""{"
  documented: true,
  id: proc_2_002,
  category: core,
  cycle_time: 7,
  maturity_level: 3,
  description: Customer verification and onboarding process,
  process_type: compliance,
  name: Customer Onboarding & KYC,
  digitalization_level: 78.0,
  error_rate: 2.5,
  automation_level: 65.0
"}"",PART_OF_VALUESTREAM,{},ValueStream,vs_2_001,Customer-to-Payment-Value,""{"
  id: vs_2_001,
  cycle_time: 9,
  description: End-to-end value stream from customer signup to first transaction,
  lead_time: 15,
  name: Customer-to-Payment-Value,
  value_added_percentage: 68.0
"}"""
"Process,proc_2_002,Customer Onboarding & KYC,""{"
  documented: true,
  id: proc_2_002,
  category: core,
  cycle_time: 7,
  maturity_level: 3,
  description: Customer verification and onboarding process,
  process_type: compliance,
  name: Customer Onboarding & KYC,
  digitalization_level: 78.0,
  error_rate: 2.5,
  automation_level: 65.0
"}"",EXECUTED_BY,{},OrganizationalUnit,ou_2_003,Compliance & Risk,""{"
  id: ou_2_003,
  budget: 800000.0,
  cost_center: CC-2300,
  employee_count: 12,
  name: Compliance & Risk,
  type: department
"}"""
"Process,proc_2_002,Customer Onboarding & KYC,""{"
  documented: true,
  id: proc_2_002,
  category: core,
  cycle_time: 7,
  maturity_level: 3,
  description: Customer verification and onboarding process,
  process_type: compliance,
  name: Customer Onboarding & KYC,
  digitalization_level: 78.0,
  error_rate: 2.5,
  automation_level: 65.0
"}"",USES,{},System,sys_2_003,Sumsub KYC,""{"
  id: sys_2_003,
  implementation_date: 2022-01-15,
  vendor: Sumsub,
  name: Sumsub KYC,
  user_count: 85,
  type: compliance,
  integration_level: 90.0,
  version: Enterprise
"}"""
"Process,proc_2_002,Customer Onboarding & KYC,""{"
  documented: true,
  id: proc_2_002,
  category: core,
  cycle_time: 7,
  maturity_level: 3,
  description: Customer verification and onboarding process,
  process_type: compliance,
  name: Customer Onboarding & KYC,
  digitalization_level: 78.0,
  error_rate: 2.5,
  automation_level: 65.0
"}"",REQUIRES_CAPABILITY,{},Capability,cap_2_002,Regulatory Compliance,""{"
  id: cap_2_002,
  gap_size: 2,
  development_priority: high,
  maturity_level: 3,
  description: Managing financial regulations and compliance requirements,
  target_maturity: 5,
  name: Regulatory Compliance,
  current_maturity: 3,
  is_competitive_advantage: false,
  type: organizational
"}"""
"Process,proc_2_002,Customer Onboarding & KYC,""{"
  documented: true,
  id: proc_2_002,
  category: core,
  cycle_time: 7,
  maturity_level: 3,
  description: Customer verification and onboarding process,
  process_type: compliance,
  name: Customer Onboarding & KYC,
  digitalization_level: 78.0,
  error_rate: 2.5,
  automation_level: 65.0
"}"",PRECEDES,{},Process,proc_2_001,Payment Transaction Processing,""{"
  documented: true,
  id: proc_2_001,
  category: core,
  cycle_time: 2,
  maturity_level: 4,
  description: Real-time processing of payment transactions,
  process_type: transaction_processing,
  name: Payment Transaction Processing,
  digitalization_level: 95.0,
  error_rate: 0.08,
  automation_level: 92.0
"}"""
"Process,proc_2_003,Incident Management,""{"
  documented: true,
  id: proc_2_003,
  category: support,
  cycle_time: 4,
  maturity_level: 3,
  description: Technical incident response and resolution,
  process_type: it_operations,
  name: Incident Management,
  digitalization_level: 85.0,
  error_rate: 1.2,
  automation_level: 55.0
"}"",EXECUTED_BY,{},OrganizationalUnit,ou_2_001,Engineering,""{"
  id: ou_2_001,
  budget: 3500000.0,
  cost_center: CC-2100,
  employee_count: 42,
  name: Engineering,
  type: department
"}"""
"Process,proc_2_004,Software Development Lifecycle,""{"
  documented: true,
  id: proc_2_004,
  category: core,
  cycle_time: 14,
  maturity_level: 4,
  description: Agile software development and deployment process,
  process_type: development,
  name: Software Development Lifecycle,
  digitalization_level: 88.0,
  error_rate: 3.8,
  automation_level: 75.0
"}"",EXECUTED_BY,{},OrganizationalUnit,ou_2_001,Engineering,""{"
  id: ou_2_001,
  budget: 3500000.0,
  cost_center: CC-2100,
  employee_count: 42,
  name: Engineering,
  type: department
"}"""
"KPI,kpi_2_001,Monthly Recurring Revenue (MRR),""{"
  measurement_frequency: monthly,
  trend: improving,
  threshold_green: 450000.0,
  target_value: 450000.0,
  id: kpi_2_001,
  current_value: 285000.0,
  unit: EUR,
  last_measured: 2025-01-31,
  category: financial,
  threshold_yellow: 300000.0,
  description: Monthly recurring revenue from subscription customers,
  name: Monthly Recurring Revenue (MRR),
  owner: CEO,
  threshold_red: 200000.0
"}"",MEASURES,{},Goal,goal_2_001,Achieve Profitability,""{"
  progress_percentage: 68.0,
  id: goal_2_001,
  status: in_progress,
  description: Reach break-even and positive EBITDA by Q4 2025,
  priority: high,
  name: Achieve Profitability,
  timeframe: short-term,
  target_date: 2025-12-31
"}"""
"KPI,kpi_2_002,Transaction Success Rate,""{"
  measurement_frequency: daily,
  trend: stable,
  threshold_green: 99.95,
  target_value: 99.95,
  id: kpi_2_002,
  current_value: 99.92,
  unit: %,
  last_measured: 2025-02-15,
  category: operational,
  threshold_yellow: 99.85,
  description: Percentage of successfully processed transactions,
  name: Transaction Success Rate,
  owner: CTO,
  threshold_red: 99.5
"}"",TRACKS,{},Process,proc_2_001,Payment Transaction Processing,""{"
  documented: true,
  id: proc_2_001,
  category: core,
  cycle_time: 2,
  maturity_level: 4,
  description: Real-time processing of payment transactions,
  process_type: transaction_processing,
  name: Payment Transaction Processing,
  digitalization_level: 95.0,
  error_rate: 0.08,
  automation_level: 92.0
"}"""
"KPI,kpi_2_003,Customer Churn Rate,""{"
  measurement_frequency: monthly,
  trend: declining,
  threshold_green: 2.0,
  target_value: 2.0,
  id: kpi_2_003,
  current_value: 3.2,
  unit: %,
  last_measured: 2025-01-31,
  category: customer,
  threshold_yellow: 3.5,
  description: Monthly customer churn rate,
  name: Customer Churn Rate,
  owner: CCO,
  threshold_red: 5.0
"}"",MEASURES,{},Goal,goal_2_002,Scale to 500 Enterprise Customers,""{"
  progress_percentage: 36.0,
  id: goal_2_002,
  status: in_progress,
  description: Grow customer base from 180 to 500 enterprise clients,
  priority: high,
  name: Scale to 500 Enterprise Customers,
  timeframe: mid-term,
  target_date: 2026-12-31
"}"""
"KPI,kpi_2_003,Customer Churn Rate,""{"
  measurement_frequency: monthly,
  trend: declining,
  threshold_green: 2.0,
  target_value: 2.0,
  id: kpi_2_003,
  current_value: 3.2,
  unit: %,
  last_measured: 2025-01-31,
  category: customer,
  threshold_yellow: 3.5,
  description: Monthly customer churn rate,
  name: Customer Churn Rate,
  owner: CCO,
  threshold_red: 5.0
"}"",INDICATES,{},Assessment,assess_2_002,null,""{"
  id: assess_2_002,
  category: operational,
  description: Customer onboarding process takes 7 days on average, slowing growth velocity,
  severity: high,
  consultant_notes: KYC/compliance requirements create bottleneck. Competitors onboard in 2-3 days. Automation opportunity with estimated 60% time reduction possible.,
  identified_date: 2025-01-15,
  type: weakness
"}"""
"OrganizationalUnit,ou_2_001,Engineering,""{"
  id: ou_2_001,
  budget: 3500000.0,
  cost_center: CC-2100,
  employee_count: 42,
  name: Engineering,
  type: department
"}"",LED_BY,{},Person,pers_2_002,David Chen,""{"
  is_key_decision_maker: true,
  id: pers_2_002,
  title: CTO & Co-Founder,
  tenure_years: 6.0,
  background: Ex-Google engineer, payments infrastructure expert,
  name: David Chen
"}"""
"OrganizationalUnit,ou_2_001,Engineering,""{"
  id: ou_2_001,
  budget: 3500000.0,
  cost_center: CC-2100,
  employee_count: 42,
  name: Engineering,
  type: department
"}"",HAS_ROLE,{},Role,role_2_001,null,""{"
  id: role_2_001,
  title: Backend Engineer,
  level: junior,
  department: Engineering,
  headcount: 18,
  responsibilities: Develop and maintain payment processing infrastructure
"}"""
"OrganizationalUnit,ou_2_001,Engineering,""{"
  id: ou_2_001,
  budget: 3500000.0,
  cost_center: CC-2100,
  employee_count: 42,
  name: Engineering,
  type: department
"}"",OWNS_CAPABILITY,{},Capability,cap_2_001,API-First Architecture,""{"
  id: cap_2_001,
  gap_size: 0,
  development_priority: low,
  maturity_level: 5,
  description: Excellence in building scalable API infrastructure,
  target_maturity: 5,
  name: API-First Architecture,
  current_maturity: 5,
  is_competitive_advantage: true,
  type: technical
"}"""
"OrganizationalUnit,ou_2_002,Product & Growth,""{"
  id: ou_2_002,
  budget: 1200000.0,
  cost_center: CC-2200,
  employee_count: 18,
  name: Product & Growth,
  type: department
"}"",HAS_ROLE,{},Role,role_2_002,null,""{"
  id: role_2_002,
  title: Product Manager,
  level: middle,
  department: Product & Growth,
  headcount: 5,
  responsibilities: Define product roadmap and feature prioritization
"}"""
"OrganizationalUnit,ou_2_003,Compliance & Risk,""{"
  id: ou_2_003,
  budget: 800000.0,
  cost_center: CC-2300,
  employee_count: 12,
  name: Compliance & Risk,
  type: department
"}"",LED_BY,{},Person,pers_2_003,Sophie Maier,""{"
  is_key_decision_maker: false,
  id: pers_2_003,
  title: Head of Compliance,
  tenure_years: 3.2,
  background: Former banking regulator, compliance specialist,
  name: Sophie Maier
"}"""
"OrganizationalUnit,ou_2_003,Compliance & Risk,""{"
  id: ou_2_003,
  budget: 800000.0,
  cost_center: CC-2300,
  employee_count: 12,
  name: Compliance & Risk,
  type: department
"}"",OWNS_CAPABILITY,{},Capability,cap_2_002,Regulatory Compliance,""{"
  id: cap_2_002,
  gap_size: 2,
  development_priority: high,
  maturity_level: 3,
  description: Managing financial regulations and compliance requirements,
  target_maturity: 5,
  name: Regulatory Compliance,
  current_maturity: 3,
  is_competitive_advantage: false,
  type: organizational
"}"""
"OrganizationalUnit,ou_2_004,Customer Success,""{"
  id: ou_2_004,
  budget: 650000.0,
  cost_center: CC-2400,
  employee_count: 13,
  name: Customer Success,
  type: department
"}"",HAS_ROLE,{},Role,role_2_003,null,""{"
  id: role_2_003,
  title: Customer Success Manager,
  level: middle,
  department: Customer Success,
  headcount: 8,
  responsibilities: Ensure customer satisfaction and retention
"}"""
"System,sys_2_001,Core Payment Engine,""{"
  id: sys_2_001,
  implementation_date: 2020-09-01,
  vendor: Internal,
  name: Core Payment Engine,
  user_count: 85,
  type: custom,
  integration_level: 100.0,
  version: 3.2.1
"}"",MANAGES,{},DataObject,do_2_001,Transaction Data,""{"
  id: do_2_001,
  quality_score: 98.0,
  update_frequency: real_time,
  name: Transaction Data,
  type: transactional_data,
  availability: high
"}"""
"System,sys_2_001,Core Payment Engine,""{"
  id: sys_2_001,
  implementation_date: 2020-09-01,
  vendor: Internal,
  name: Core Payment Engine,
  user_count: 85,
  type: custom,
  integration_level: 100.0,
  version: 3.2.1
"}"",INTEGRATES_WITH,{},System,sys_2_002,Salesforce,""{"
  id: sys_2_002,
  implementation_date: 2021-06-01,
  vendor: Salesforce,
  name: Salesforce,
  user_count: 31,
  type: CRM,
  integration_level: 85.0,
  version: Enterprise
"}"""
"System,sys_2_001,Core Payment Engine,""{"
  id: sys_2_001,
  implementation_date: 2020-09-01,
  vendor: Internal,
  name: Core Payment Engine,
  user_count: 85,
  type: custom,
  integration_level: 100.0,
  version: 3.2.1
"}"",INTEGRATES_WITH,{},System,sys_2_003,Sumsub KYC,""{"
  id: sys_2_003,
  implementation_date: 2022-01-15,
  vendor: Sumsub,
  name: Sumsub KYC,
  user_count: 85,
  type: compliance,
  integration_level: 90.0,
  version: Enterprise
"}"""
"System,sys_2_001,Core Payment Engine,""{"
  id: sys_2_001,
  implementation_date: 2020-09-01,
  vendor: Internal,
  name: Core Payment Engine,
  user_count: 85,
  type: custom,
  integration_level: 100.0,
  version: 3.2.1
"}"",SUPPORTS,{},Process,proc_2_001,Payment Transaction Processing,""{"
  documented: true,
  id: proc_2_001,
  category: core,
  cycle_time: 2,
  maturity_level: 4,
  description: Real-time processing of payment transactions,
  process_type: transaction_processing,
  name: Payment Transaction Processing,
  digitalization_level: 95.0,
  error_rate: 0.08,
  automation_level: 92.0
"}"""
"System,sys_2_001,Core Payment Engine,""{"
  id: sys_2_001,
  implementation_date: 2020-09-01,
  vendor: Internal,
  name: Core Payment Engine,
  user_count: 85,
  type: custom,
  integration_level: 100.0,
  version: 3.2.1
"}"",HAS_INTERFACE,{},Interface,int_2_001,Core-to-KYC Integration,""{"
  id: int_2_001,
  protocol: REST API,
  latency: 2,
  data_volume: 1500,
  name: Core-to-KYC Integration,
  target_system: Sumsub KYC,
  source_system: Core Payment Engine
"}"""
"System,sys_2_001,Core Payment Engine,""{"
  id: sys_2_001,
  implementation_date: 2020-09-01,
  vendor: Internal,
  name: Core Payment Engine,
  user_count: 85,
  type: custom,
  integration_level: 100.0,
  version: 3.2.1
"}"",HAS_INTERFACE,{},Interface,int_2_002,Core-to-CRM Sync,""{"
  id: int_2_002,
  protocol: Webhook,
  latency: 1,
  data_volume: 8000,
  name: Core-to-CRM Sync,
  target_system: Salesforce,
  source_system: Core Payment Engine
"}"""
"System,sys_2_003,Sumsub KYC,""{"
  id: sys_2_003,
  implementation_date: 2022-01-15,
  vendor: Sumsub,
  name: Sumsub KYC,
  user_count: 85,
  type: compliance,
  integration_level: 90.0,
  version: Enterprise
"}"",MANAGES,{},DataObject,do_2_002,Customer KYC Data,""{"
  id: do_2_002,
  quality_score: 88.0,
  update_frequency: as_needed,
  name: Customer KYC Data,
  type: master_data,
  availability: high
"}"""
"Assessment,assess_2_001,null,""{"
  id: assess_2_001,
  category: technical,
  description: World-class API infrastructure with 99.87% uptime provides strong technical foundation,
  consultant_notes: Technical excellence is clear competitive advantage. Should be marketed more aggressively. Infrastructure can support 10x growth without major investment.,
  identified_date: 2025-01-15,
  type: strength,
  impact: high
"}"",RELATES_TO,{},Capability,cap_2_001,API-First Architecture,""{"
  id: cap_2_001,
  gap_size: 0,
  development_priority: low,
  maturity_level: 5,
  description: Excellence in building scalable API infrastructure,
  target_maturity: 5,
  name: API-First Architecture,
  current_maturity: 5,
  is_competitive_advantage: true,
  type: technical
"}"""
"Assessment,assess_2_001,null,""{"
  id: assess_2_001,
  category: technical,
  description: World-class API infrastructure with 99.87% uptime provides strong technical foundation,
  consultant_notes: Technical excellence is clear competitive advantage. Should be marketed more aggressively. Infrastructure can support 10x growth without major investment.,
  identified_date: 2025-01-15,
  type: strength,
  impact: high
"}"",LEADS_TO,{},ActionItem,act_2_002,null,""{"
  id: act_2_002,
  title: Launch Technical Differentiation Campaign,
  status: proposed,
  description: Developer-focused marketing highlighting API capabilities and uptime,
  priority: high,
  estimated_cost: 95000.0,
  timeframe: immediate,
  expected_impact: medium,
  effort: low,
  expected_roi: 3.2
"}"""
"Assessment,assess_2_002,null,""{"
  id: assess_2_002,
  category: operational,
  description: Customer onboarding process takes 7 days on average, slowing growth velocity,
  severity: high,
  consultant_notes: KYC/compliance requirements create bottleneck. Competitors onboard in 2-3 days. Automation opportunity with estimated 60% time reduction possible.,
  identified_date: 2025-01-15,
  type: weakness
"}"",RELATES_TO,{},Process,proc_2_002,Customer Onboarding & KYC,""{"
  documented: true,
  id: proc_2_002,
  category: core,
  cycle_time: 7,
  maturity_level: 3,
  description: Customer verification and onboarding process,
  process_type: compliance,
  name: Customer Onboarding & KYC,
  digitalization_level: 78.0,
  error_rate: 2.5,
  automation_level: 65.0
"}"""
"Assessment,assess_2_002,null,""{"
  id: assess_2_002,
  category: operational,
  description: Customer onboarding process takes 7 days on average, slowing growth velocity,
  severity: high,
  consultant_notes: KYC/compliance requirements create bottleneck. Competitors onboard in 2-3 days. Automation opportunity with estimated 60% time reduction possible.,
  identified_date: 2025-01-15,
  type: weakness
"}"",LEADS_TO,{},ActionItem,act_2_001,null,""{"
  id: act_2_001,
  title: Automate KYC Verification Process,
  status: proposed,
  description: Implement AI-powered identity verification to reduce onboarding time from 7 to 2 days,
  priority: quick_win,
  estimated_cost: 180000.0,
  timeframe: immediate,
  expected_impact: high,
  effort: medium,
  expected_roi: 4.5
"}"""
"Assessment,assess_2_003,null,""{"
  id: assess_2_003,
  category: cultural,
  description: High-intensity work culture leading to burnout risk and potential talent loss,
  severity: medium,
  consultant_notes: Work-life balance score of 52/100 is concerning. Exit interviews mention unsustainable pace. Risk to scaling if not addressed.,
  identified_date: 2025-01-15,
  type: weakness
"}"",RELATES_TO,{},CultureAttribute,cult_2_002,null,""{"
  id: cult_2_002,
  dimension: work_life_balance,
  description: High workload intensity, some burnout concerns,
  score: 52.0,
  is_strength: false
"}"""
"Assessment,assess_2_003,null,""{"
  id: assess_2_003,
  category: cultural,
  description: High-intensity work culture leading to burnout risk and potential talent loss,
  severity: medium,
  consultant_notes: Work-life balance score of 52/100 is concerning. Exit interviews mention unsustainable pace. Risk to scaling if not addressed.,
  identified_date: 2025-01-15,
  type: weakness
"}"",LEADS_TO,{},ActionItem,act_2_003,null,""{"
  id: act_2_003,
  title: Implement Sustainable Pace Initiative,
  status: proposed,
  description: Introduce work-life balance policies and hire additional team members,
  priority: medium,
  estimated_cost: 320000.0,
  timeframe: short_term,
  expected_impact: medium,
  effort: medium,
  expected_roi: 2.1
"}"""
"Assessment,assess_2_004,null,""{"
  id: assess_2_004,
  category: market,
  description: European B2B payments market growing at 18.5% annually with regulatory tailwinds,
  consultant_notes: PSD2 and open banking creating massive opportunities. Company well-positioned as European-native player. First-mover advantage window still open.,
  identified_date: 2025-01-15,
  type: opportunity,
  impact: high
"}"",RELATES_TO,{},Market,mkt_2_001,European B2B Payment Solutions,""{"
  id: mkt_2_001,
  maturity: growing,
  geography: European Union,
  growth_rate: 18.5,
  name: European B2B Payment Solutions,
  size_eur: 45000000000.0
"}"""
"Assessment,assess_2_005,null,""{"
  id: assess_2_005,
  category: strategic,
  description: Major players like Stripe expanding European presence could squeeze market position,
  severity: high,
"  consultant_notes: Competitive pressure increasing. Need differentiation strategy beyond just """"European alternative"""". Banking license could be key differentiator.,"
  identified_date: 2025-01-15,
  type: threat
"}"",RELATES_TO,{},Risk,risk_2_001,Funding Runway,""{"
  id: risk_2_001,
  category: financial,
  status: mitigating,
  description: 18-month runway creates pressure to achieve profitability or raise Series B,
  name: Funding Runway,
  probability: high,
  mitigation_strategy: Accelerate path to profitability through CAC reduction and pricing optimization,
  impact: critical
"}"""
"Assessment,assess_2_005,null,""{"
  id: assess_2_005,
  category: strategic,
  description: Major players like Stripe expanding European presence could squeeze market position,
  severity: high,
"  consultant_notes: Competitive pressure increasing. Need differentiation strategy beyond just """"European alternative"""". Banking license could be key differentiator.,"
  identified_date: 2025-01-15,
  type: threat
"}"",LEADS_TO,{},ActionItem,act_2_004,null,""{"
  id: act_2_004,
  title: Accelerate Banking License Application,
  status: proposed,
  description: Fast-track PSD2 banking license to differentiate from competitors,
  priority: high,
  estimated_cost: 850000.0,
  timeframe: mid_term,
  expected_impact: high,
  effort: high,
  expected_roi: 5.8
"}"""
"Assessment,assess_2_006,null,""{"
  id: assess_2_006,
  category: financial,
  description: Current burn rate gives ~18 months runway, need profitability or new funding,
  severity: high,
  consultant_notes: Path to profitability exists but requires execution discipline. Alternative is Series B which would dilute founders. Unit economics improving but not yet at scale.,
  identified_date: 2025-01-15,
  type: weakness
"}"",RELATES_TO,{},Risk,risk_2_001,Funding Runway,""{"
  id: risk_2_001,
  category: financial,
  status: mitigating,
  description: 18-month runway creates pressure to achieve profitability or raise Series B,
  name: Funding Runway,
  probability: high,
  mitigation_strategy: Accelerate path to profitability through CAC reduction and pricing optimization,
  impact: critical
"}"""
"Assessment,assess_2_006,null,""{"
  id: assess_2_006,
  category: financial,
  description: Current burn rate gives ~18 months runway, need profitability or new funding,
  severity: high,
  consultant_notes: Path to profitability exists but requires execution discipline. Alternative is Series B which would dilute founders. Unit economics improving but not yet at scale.,
  identified_date: 2025-01-15,
  type: weakness
"}"",LEADS_TO,{},ActionItem,act_2_005,null,""{"
  id: act_2_005,
  title: Optimize Unit Economics,
  status: proposed,
  description: Focus on reducing CAC and improving customer LTV ratios,
  priority: high,
  estimated_cost: 150000.0,
  timeframe: short_term,
  expected_impact: high,
  effort: medium,
  expected_roi: 6.2
"}"""
"ActionItem,act_2_001,null,""{"
  id: act_2_001,
  title: Automate KYC Verification Process,
  status: proposed,
  description: Implement AI-powered identity verification to reduce onboarding time from 7 to 2 days,
  priority: quick_win,
  estimated_cost: 180000.0,
  timeframe: immediate,
  expected_impact: high,
  effort: medium,
  expected_roi: 4.5
"}"",ADDRESSES,{},Assessment,assess_2_002,null,""{"
  id: assess_2_002,
  category: operational,
  description: Customer onboarding process takes 7 days on average, slowing growth velocity,
  severity: high,
  consultant_notes: KYC/compliance requirements create bottleneck. Competitors onboard in 2-3 days. Automation opportunity with estimated 60% time reduction possible.,
  identified_date: 2025-01-15,
  type: weakness
"}"""
"ActionItem,act_2_002,null,""{"
  id: act_2_002,
  title: Launch Technical Differentiation Campaign,
  status: proposed,
  description: Developer-focused marketing highlighting API capabilities and uptime,
  priority: high,
  estimated_cost: 95000.0,
  timeframe: immediate,
  expected_impact: medium,
  effort: low,
  expected_roi: 3.2
"}"",ADDRESSES,{},Assessment,assess_2_001,null,""{"
  id: assess_2_001,
  category: technical,
  description: World-class API infrastructure with 99.87% uptime provides strong technical foundation,
  consultant_notes: Technical excellence is clear competitive advantage. Should be marketed more aggressively. Infrastructure can support 10x growth without major investment.,
  identified_date: 2025-01-15,
  type: strength,
  impact: high
"}"""
"ActionItem,act_2_003,null,""{"
  id: act_2_003,
  title: Implement Sustainable Pace Initiative,
  status: proposed,
  description: Introduce work-life balance policies and hire additional team members,
  priority: medium,
  estimated_cost: 320000.0,
  timeframe: short_term,
  expected_impact: medium,
  effort: medium,
  expected_roi: 2.1
"}"",ADDRESSES,{},Assessment,assess_2_003,null,""{"
  id: assess_2_003,
  category: cultural,
  description: High-intensity work culture leading to burnout risk and potential talent loss,
  severity: medium,
